FECHA;positivos;nue_posi;conf_lab;conf_nexo;muj_posi;hom_posi;extranj_posi;costar_posi;investig_posi;adul_posi;am_posi;menor_posi;eda_ignor_posi;edmin_posi;edmax_posi;promedio_posi;descartados;nue_descar;fallecidos;nue_falleci;muj_fall;hom_fall;emin_fall;emax_fall;promedio_fall;adul_fall;am_fall;menor_fall;hospital;nue_hospi;salon;nue_salon;UCI;nue_UCI;emin_UCI;emax_UCI;promedio_UCI;RECUPERADOS;NUE_RECUP;MUJ_RECUP;HOM_RECUP;ADUL_RECUP;AM_RECUP;MENOR_RECUP;EDA_IGNO_RECUP;PROMEDIO_RECUP;EDMIN_RECUP;EDMAX_RECUP;Muestras;MUEST_NEW;DIA_COVID19;afec_posi;afec_recu;afec_fall;activos;nue_acti;muj_acti;hom_acti;adul_acti;am_acti;menor_acti;eda_igno_acti;edmin_acti;edmax_acti;promedio_acti;letalidad;por_recup;por_activ;transpor;HSJD_UCI;HSJD_SALON;CEACO_UCI;CEACO_SALON;HCG_UCI;HCG_SALON;HMEX_UCI;HMEX_SALON;HNN_UCI;HNN_SALON;HEB_UCI;HEB_SALON;HTF_UCI;HTF_SALON;HLA_UCI;HLA_SALON;HNPSI_UCI;HNPSI_SALON;HSRA_UCI;HSRA_SALON;HDGR_UCI;HDGR_SALON;HDSC_UCI;HDSC_SALON;HUP_UCI;HUP_SALON;HMT_UCI;HMT_SALON;HNEI_UCI;HNEI_SALON;HCHI_UCI ;HCHI_SALON;HMUJ_UCI;HMUJ_SALON;HTUR_UCI;HTUR_SALON;HGOL_UCI;HGOL_SALON;HFEP_UCI;HFEP_SALON;HOSA_UCI;HOSA_SALON;HCAR_UCI;HCAR_SALON;INS_UCI;INS_SALON;HGUA_UCI;HGUA_SALON;HCIMA_UCI;HCIMA_SALON;HBIB_UCI;HBIB_SALON;HRAM_UCI;HRAM_SALON;HMSAN_UCI;HMSAN_SALON;HNGG_UCI;HNGG_SALON;HSVP_UCI;HSVP_SALON;HCAT_UCI;HCAT_SALON;CEACOINS_UCI;CEACOINS_SALON;PAUT_UCI;PAUT_SALON;HVITO_UCI;HVITO_SALON
14/11/2020;123223;1100;825;275;59691;63532;18565;104658;0;104390;8497;10238;98;0;101;37,8;207554;1668;1546;9;585;961;9;101;70,2;498;1046;2;468;40;265;26;203;14;1;99;59;75341;473;36334;39007;64547;4281;6435;78;37,1;0;100;350813;2991;253;82;82;78;46336;618;22772;23564;39345;3170;3801;20;0;37,7;100;1,25;61,14;37,60;;21;43;;;47;42;45;34;2;3;12;5;0;12;0;8;0;3;0;8;0;1;0;13;0;0;0;2;0;1;0;1;0;0;0;1;0;2;0;4;0;0;3;12;0;0;0;0;1;2;0;1;0;1;0;17;0;1;2;33;0;2;70;0;0;12;0;1
15/11/2020;123949;726;642;84;60029;63920;18620;105329;0;105030;8550;10271;98;0;101;37,8;208984;1430;1555;9;587;968;9;101;70,3;502;1051;2;485;41;283;34;202;7;27;99;59;75691;350;36500;39191;64865;4294;6453;79;37,2;0;100;353809;2996;255;82;82;78;46703;367;22942;23761;39663;3205;3816;19;0;37,8;100;1,25;61,07;37,68;;24;43;;;50;45;44;39;0;4;12;8;0;12;0;8;0;3;0;12;0;2;0;9;0;0;0;2;0;1;0;2;0;0;0;2;0;2;0;3;0;0;3;13;0;0;0;0;1;3;0;1;0;0;0;18;0;1;2;33;0;4;66;0;0;12;0;1
16/11/2020;124592;643;583;60;60325;64267;18681;105911;0;105596;8598;10299;99;0;101;37,8;209700;716;1566;11;593;973;9;101;70,3;505;1059;2;515;47;310;38;205;9;27;99;59;77164;1473;37290;39874;66090;4415;6580;79;37,2;0;100;355362;1553;254;82;82;78;45862;-841;22442;23420;39001;3124;3717;20;0;37,7;100;1,26;61,93;36,81;;27;48;;;50;49;42;43;0;6;10;13;0;12;0;7;0;4;0;12;0;1;0;13;0;0;0;2;0;1;0;2;0;1;0;1;0;3;0;4;0;0;3;13;0;0;0;0;0;4;1;0;0;0;0;17;0;1;2;34;0;5;70;0;0;12;0;2
17/11/2020;125590;998;655;343;60815;64775;18744;106846;0;106384;8684;10423;99;0;101;37,8;210686;986;1578;12;597;981;9;101;70,3;507;1069;2;514;53;293;35;221;18;1;99;58;77558;394;37465;40093;66422;4435;6622;79;37,2;0;100;357158;1796;256;82;82;78;46454;592;22753;23701;39455;3180;3799;20;0;37,7;100;1,26;61,75;36,99;;28;46;;;52;44;50;38;1;6;10;16;0;9;0;6;0;3;0;13;0;1;0;9;0;0;0;3;0;1;0;2;0;1;0;1;0;0;0;5;0;0;3;14;0;0;0;0;1;3;0;1;0;1;0;15;0;0;2;35;0;5;74;0;0;12;0;3
18/11/2020;127012;1422;1087;335;61512;65500;18844;108168;0;107571;8784;10558;99;0;101;37,8;212683;1997;1588;10;602;986;9;101;70,3;508;1078;2;496;49;280;40;216;9;1;99;59;78238;680;37791;40447;67001;4471;6687;79;37,2;0;100;360478;3320;257;82;82;78;47186;732;23119;24067;40062;3235;3869;20;0;37,7;100;1,25;61,60;37,15;;29;44;;;52;46;49;33;1;4;11;16;0;10;0;6;0;3;0;12;0;2;0;7;0;1;0;2;0;1;0;1;0;1;0;1;0;1;2;4;0;0;4;11;0;0;0;0;2;4;0;1;0;1;0;19;0;0;2;32;0;3;64;0;0;12;0;2
19/11/2020;128231;1219;937;282;62130;66101;18929;109302;0;108597;8878;10657;99;0;101;37,8;214580;1897;1599;11;607;992;9;101;70,3;510;1087;2;476;34;262;24;214;10;1;90;59;78851;613;38082;40769;67537;4499;6736;79;37,2;0;100;363834;3356;258;82;82;78;47781;595;23441;24340;40550;3292;3919;20;0;37,7;100;1,25;61,49;37,26;;28;39;;;51;47;46;31;1;4;12;15;0;9;0;6;0;3;0;13;0;1;0;4;0;0;0;2;0;1;0;1;0;0;0;1;0;1;1;4;0;0;4;10;0;0;0;0;2;4;0;1;0;0;0;20;0;0;2;29;0;2;67;0;0;12;0;2
20/11/2020;129418;1187;918;269;62733;66685;19013;110405;0;109598;8958;10763;99;0;101;37,8;216235;1655;1608;9;613;995;9;101;70,3;516;1090;2;470;47;253;35;217;12;1;90;59;79372;521;38327;41045;68001;4526;6766;79;37,2;0;100;366844;3010;259;82;82;78;48438;657;23793;24645;41081;3342;3995;20;0;37,7;100;1,24;61,33;37,43;;27;34;;;56;41;45;33;2;4;9;14;0;6;0;6;0;5;0;13;0;1;0;7;0;0;0;1;0;1;0;1;0;0;0;1;0;2;1;6;0;0;4;9;0;0;0;0;1;4;0;2;0;0;0;19;0;0;2;28;0;1;70;0;0;12;0;2
21/11/2020;130722;1304;1007;297;63387;67335;19109;111613;0;110699;9046;10878;99;0;101;37,8;218467;2232;1624;16;620;1004;9;101;70,3;523;1099;2;485;58;264;43;221;15;1;90;60;80272;900;38757;41515;68781;4564;6848;79;37,2;0;100;370739;3895;260;82;82;78;48826;388;24010;24816;41395;3383;4028;20;0;37,7;100;1,24;61,41;37,35;;28;33;;;58;41;47;28;2;4;10;12;0;7;0;6;0;8;0;18;0;1;0;9;0;0;0;4;0;4;0;1;0;0;0;1;0;3;2;6;0;0;3;8;0;0;0;0;1;3;0;2;0;0;0;23;0;0;2;27;0;2;68;0;0;12;0;1
22/11/2020;131677;955;847;108;63879;67798;19169;112508;0;111494;9129;10955;99;0;101;37,8;220256;1789;1634;10;626;1008;9;101;70,3;526;1106;2;493;43;264;32;229;11;1;90;59;80349;77;38796;41553;68850;4570;6850;79;37,2;0;100;373960;3221;261;82;82;78;49694;868;24457;25237;42118;3453;4103;20;0;37,7;100;1,24;61,02;37,74;;27;37;;;62;37;51;28;2;4;10;15;0;4;0;7;0;8;0;16;0;2;0;8;0;0;0;1;0;4;0;1;0;0;0;2;0;3;3;7;0;0;3;8;0;0;0;0;1;3;0;2;0;0;0;24;0;0;2;29;0;2;68;0;0;12;0;0
23/11/2020;132295;618;539;79;64194;68101;19217;113078;0;112020;9174;11002;99;0;101;37,8;221093;837;1641;7;628;1013;9;101;70,3;528;1111;2;507;35;280;33;227;3;0;90;59;81336;987;39298;42038;69698;4640;6919;79;37,2;0;100;375720;1760;262;82;82;78;49318;-376;24268;25050;41794;3423;4081;20;0;37,7;100;1,24;61,48;37,28;;27;45;;;60;41;49;30;2;6;10;15;0;4;0;7;0;8;0;13;0;3;0;5;0;0;0;1;0;3;0;0;0;0;0;4;0;2;3;7;0;0;3;10;0;0;0;0;1;3;0;2;0;0;0;25;0;0;2;32;0;2;70;0;0;12;0;0
24/11/2020;133190;895;632;263;64650;68540;19295;113895;0;112763;9240;11088;99;0;101;37,8;222371;1278;1662;21;632;1030;9;101;70,3;536;1124;2;501;51;293;39;208;-19;12;89;58;81973;637;39597;42376;70230;4694;6970;79;37,2;0;100;378107;2387;263;82;82;78;49555;237;24421;25134;41997;3422;4116;20;0;37,7;100;1,25;61,55;37,21;;26;46;;;51;48;48;34;1;6;8;14;0;6;0;5;0;8;0;12;0;1;0;7;0;0;0;1;0;5;0;0;0;0;0;1;0;3;1;10;0;0;2;8;0;0;0;0;2;3;0;2;0;0;0;23;0;0;2;35;0;3;67;0;0;12;0;0
25/11/2020;134520;1330;1020;310;65308;69212;19425;115095;0;113900;9333;11187;100;0;101;37,8;224146;1775;1674;12;634;1040;9;101;70,4;539;1133;2;496;49;289;33;207;16;0;97;58;82611;638;39910;42701;70771;4725;7035;80;37,2;0;100;381490;3383;264;82;82;78;50235;680;24764;25471;42590;3475;4150;20;0;37,7;100;1,24;61,41;37,34;;24;42;;;51;51;48;38;1;5;11;17;0;7;0;7;0;7;0;11;0;1;0;9;0;0;0;1;0;4;0;0;0;0;0;2;0;2;2;7;0;0;2;7;0;0;0;0;2;3;0;2;0;0;0;20;0;0;2;32;0;2;64;0;0;12;0;0
26/11/2020;135742;1222;955;267;65918;69824;19526;116216;0;114913;9436;11293;100;0;101;37,8;226213;2067;1679;5;637;1042;9;101;70,3;540;1137;2;506;50;295;43;211;7;1;97;59;83273;662;40221;43052;71370;4751;7072;80;37,2;0;100;385004;3514;265;82;82;78;50790;555;25060;25730;43003;3548;4219;20;0;37,7;100;1,24;61,35;37,42;;24;39;;;56;52;48;36;1;5;10;17;0;9;0;8;0;8;0;15;0;1;0;11;0;0;0;1;0;2;0;2;0;0;0;2;0;3;2;7;0;0;2;8;0;0;0;0;1;4;0;2;0;0;0;19;0;0;2;30;0;2;65;0;0;12;0;0
27/11/2020;137093;1351;1070;281;66588;70505;19611;117482;0;115995;9571;11427;100;0;101;37,8;228084;1871;1690;11;641;1049;9;101;70,4;544;1144;2;513;54;293;37;220;17;29;89;59;84991;1718;41041;43950;72860;4843;7208;80;37,2;0;100;388489;3485;266;82;82;78;50412;-378;24906;25506;42591;3584;4217;20;0;37,7;100;1,23;62,00;36,77;;21;37;;;59;49;48;35;0;5;11;15;0;10;0;11;0;7;0;17;0;2;0;11;0;0;0;1;0;2;0;2;0;0;0;3;0;1;6;8;0;0;3;7;0;1;0;0;1;4;0;2;0;0;0;20;0;0;1;27;0;3;70;0;0;13;0;0
28/11/2020;138248;1155;919;236;67203;71045;19705;118543;0;116971;9665;11512;100;0;101;37,8;230293;2209;1700;10;643;1057;9;101;70,3;548;1150;2;514;56;302;48;212;8;0;87;59;85489;498;41276;44213;73296;4869;7244;80;37,2;0;100;392317;3828;267;82;82;78;51059;647;25284;25775;43127;3646;4266;20;0;37,7;100;1,23;61,84;36,93;;20;40;;;54;57;49;30;1;4;10;14;0;9;0;8;0;10;0;13;0;1;0;12;0;0;0;1;0;2;0;2;0;0;0;1;0;2;7;15;0;1;2;6;0;1;0;0;1;3;0;2;0;0;0;21;0;1;1;31;0;3;67;0;0;12;0;0
29/11/2020;139099;851;764;87;67676;71423;19762;119337;0;117701;9737;11561;100;0;101;37,8;232052;1759;1715;15;648;1067;9;101;70,3;555;1158;2;515;42;313;34;202;8;0;86;59;85639;150;41346;44293;73420;4883;7256;80;37,2;0;100;395437;3120;268;82;82;78;51745;686;25682;26063;43726;3696;4303;20;0;37,7;100;1,23;61,57;37,20;;21;42;;;52;62;49;26;2;4;8;16;0;11;0;4;0;10;0;12;0;0;0;12;0;0;0;1;0;2;0;3;0;0;0;2;0;1;6;19;0;1;2;6;0;1;0;0;1;3;0;3;0;0;0;21;0;1;0;35;0;3;61;0;0;12;0;0
30/11/2020;139638;539;475;64;67937;71701;19806;119832;0;118145;9797;11596;100;0;101;37,8;232964;912;1726;11;651;1075;9;101;70,4;558;1166;2;534;49;323;30;211;9;0;86;59;87526;1887;42266;45260;75047;5007;7392;80;37,2;0;100;397311;1874;269;82;82;78;50386;-1359;25020;25366;42540;3624;4202;20;0;37,7;100;1,24;62,68;36,08;;23;44;;;51;58;51;27;2;4;10;15;0;11;0;7;0;11;0;15;0;0;0;11;0;0;0;1;0;2;0;2;0;0;0;2;0;1;6;26;0;1;2;9;0;0;0;0;1;4;0;3;0;0;0;20;0;1;0;34;0;2;65;0;0;12;0;0
01/12/2020;140172;534;471;63;68208;71964;19851;120321;0;118582;9860;11630;100;0;101;37,8;233713;749;1731;5;653;1078;9;101;70,3;560;1169;2;571;58;347;50;224;8;0;88;59;87721;195;42358;45363;75217;5021;7403;80;37,2;0;100;398784;1473;270;82;82;78;50720;334;25197;25523;42805;3670;4225;20;0;37,8;100;1,23;62,58;36,18;;23;48;;;53;59;51;28;2;5;11;21;0;12;0;8;0;11;0;12;0;1;0;12;0;0;0;1;0;2;0;2;0;0;0;2;0;1;8;28;0;1;2;9;0;1;0;0;1;6;2;3;0;0;0;24;0;1;0;35;1;2;70;0;0;12;0;0
02/12/2020;141340;1168;864;304;68814;72526;19913;121427;0;119572;9946;11722;100;0;101;37,8;234879;1166;1739;8;655;1084;9;101;70,3;562;1175;2;572;48;356;42;216;6;0;88;60;88226;505;42623;45603;75623;5056;7467;80;37,2;0;100;401201;2417;271;82;82;78;51375;655;25536;25839;43387;3715;4253;20;0;37,8;100;1,23;62,42;36,35;;26;46;;;50;60;51;29;2;6;8;21;0;17;0;8;0;11;0;14;0;1;0;14;0;0;0;1;0;1;0;1;0;0;0;3;0;4;6;34;0;0;2;8;0;1;0;0;1;6;2;2;0;0;0;20;0;1;0;33;1;2;67;0;0;12;0;0
03/12/2020;142505;1165;878;287;69415;73090;20006;122499;0;120548;10051;11806;100;0;101;37,8;236598;1719;1757;18;664;1093;9;101;70,4;568;1187;2;563;57;351;47;212;10;0;90;60;91424;3198;44172;47252;78352;5243;7747;82;37,3;0;100;404440;3239;272;82;82;78;49324;-2051;24579;24745;41628;3621;4057;18;0;37,9;100;1,23;64,15;34,61;;25;48;;;51;56;47;32;2;8;7;19;0;15;0;8;0;13;0;16;0;1;0;14;0;0;0;1;0;1;0;0;0;0;0;3;0;3;6;26;0;1;3;11;0;1;0;0;1;4;1;1;0;1;0;22;0;1;0;33;1;0;68;0;0;12;0;0
04/12/2020;143685;1180;913;267;70002;73683;20086;123599;0;121546;10134;11905;100;0;101;37,8;238291;1693;1773;16;666;1107;9;101;70,3;572;1199;2;577;61;364;46;213;15;0;91;60;95789;4365;46366;49423;82079;5510;8112;88;37,2;0;100;407741;3301;273;82;82;78;46123;-3201;22970;23153;38895;3425;3791;12;0;37,9;100;1,23;66,67;32,10
